strat,desc,mean_pnl_usd,min_pnl_usd,total_pnl_usd,total_taken,stability,fold_pnl_usd,fold_wr,cfg_json
PEAK_TRAIL_V2,tiers10/25/40/55 act20 sl50 t60m,15.56,-240.64,62.25,128,0.75,"[117.77, -240.64, 53.39, 131.72]","[0.562, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.5, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/55 act20 sl50 t90m,16.82,-253.15,67.26,128,0.75,"[110.0, -253.15, 53.39, 157.02]","[0.562, 0.0, 0.562, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.5, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/55 act20 sl40 t30m,-47.07,-345.01,-188.28,128,0.75,"[124.4, -345.01, 16.59, 15.73]","[0.688, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.6, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/55 act20 sl40 t60m,24.82,-210.46,99.28,128,0.75,"[119.45, -210.46, 58.57, 131.72]","[0.562, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.6, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/55 act20 sl40 t90m,27.37,-222.97,109.48,128,0.75,"[116.86, -222.97, 58.57, 157.02]","[0.562, 0.0, 0.562, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.6, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/55 act20 sl30 t30m,-40.28,-314.83,-161.1,128,0.5,"[154.4, -314.83, -16.41, 15.73]","[0.688, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.7, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/55 act20 sl30 t60m,31.08,-180.28,124.32,128,0.75,"[149.63, -180.28, 30.74, 124.22]","[0.562, 0.0, 0.562, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.7, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/55 act20 sl30 t90m,23.64,-223.08,94.57,128,0.75,"[152.22, -223.08, 30.74, 134.68]","[0.562, 0.0, 0.562, 0.594]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.7, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/55 act25 sl50 t30m,-56.66,-375.19,-226.62,128,0.75,"[122.9, -375.19, 9.94, 15.73]","[0.688, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/55 act25 sl50 t60m,12.41,-240.64,49.65,128,0.75,"[117.77, -240.64, 40.79, 131.72]","[0.562, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/55 act25 sl50 t90m,10.2,-253.15,40.81,128,0.75,"[110.0, -253.15, 26.93, 157.02]","[0.562, 0.0, 0.406, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/55 act25 sl40 t30m,-48.73,-345.01,-194.94,128,0.75,"[124.4, -345.01, 9.94, 15.73]","[0.688, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/55 act25 sl40 t60m,21.67,-210.46,86.69,128,0.75,"[119.45, -210.46, 45.97, 131.72]","[0.562, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/55 act25 sl40 t90m,20.76,-222.97,83.02,128,0.75,"[116.86, -222.97, 32.11, 157.02]","[0.562, 0.0, 0.406, 0.625]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers10/25/40/55 act25 sl30 t30m,-41.94,-314.83,-167.76,128,0.5,"[154.4, -314.83, -23.06, 15.73]","[0.688, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers10/25/40/55 act25 sl30 t60m,27.93,-180.28,111.72,128,0.75,"[149.63, -180.28, 18.15, 124.22]","[0.562, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers10/25/40/55 act25 sl30 t90m,17.03,-223.08,68.11,128,0.75,"[152.22, -223.08, 4.29, 134.68]","[0.562, 0.0, 0.406, 0.594]","{""tiers"": [[1.3, 0.1], [1.8, 0.25], [3.0, 0.4], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/45 act15 sl50 t30m,-82.71,-332.41,-330.86,128,0.25,"[60.92, -332.41, -23.6, -35.76]","[0.625, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/45 act15 sl50 t60m,-27.28,-248.69,-109.13,128,0.75,"[55.79, -248.69, 3.55, 80.23]","[0.5, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/45 act15 sl50 t90m,-26.03,-261.2,-104.11,128,0.75,"[48.01, -261.2, 3.55, 105.52]","[0.5, 0.0, 0.531, 0.625]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/45 act15 sl40 t30m,-74.79,-302.23,-299.19,128,0.25,"[62.42, -302.23, -23.6, -35.76]","[0.625, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.6, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/45 act15 sl40 t60m,-18.02,-218.51,-72.09,128,0.75,"[57.46, -218.51, 8.73, 80.23]","[0.5, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.6, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/45 act15 sl40 t90m,-15.48,-231.02,-61.9,128,0.75,"[54.87, -231.02, 8.73, 105.52]","[0.5, 0.0, 0.531, 0.625]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.6, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/45 act15 sl30 t30m,-68.0,-272.05,-272.01,128,0.25,"[92.42, -272.05, -56.6, -35.76]","[0.625, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.7, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/45 act15 sl30 t60m,-11.76,-188.33,-47.06,128,0.5,"[87.64, -188.33, -19.09, 72.73]","[0.5, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.7, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/45 act15 sl30 t90m,-19.2,-231.13,-76.81,128,0.5,"[90.23, -231.13, -19.09, 83.19]","[0.5, 0.0, 0.531, 0.594]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.7, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/45 act20 sl50 t30m,-95.23,-375.19,-380.95,128,0.25,"[60.92, -375.19, -30.91, -35.76]","[0.625, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.5, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/45 act20 sl50 t60m,-24.68,-240.64,-98.74,128,0.75,"[55.79, -240.64, 5.88, 80.23]","[0.5, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.5, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/45 act20 sl50 t90m,-23.44,-253.15,-93.72,128,0.75,"[48.01, -253.15, 5.88, 105.52]","[0.5, 0.0, 0.531, 0.625]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.5, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/45 act20 sl40 t30m,-87.31,-345.01,-349.27,128,0.25,"[62.42, -345.01, -30.91, -35.76]","[0.625, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.6, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/45 act20 sl40 t60m,-15.43,-210.46,-61.7,128,0.75,"[57.46, -210.46, 11.06, 80.23]","[0.5, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.6, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/45 act20 sl40 t90m,-12.88,-222.97,-51.51,128,0.75,"[54.87, -222.97, 11.06, 105.52]","[0.5, 0.0, 0.531, 0.625]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.6, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/45 act20 sl30 t30m,-80.52,-314.83,-322.09,128,0.25,"[92.42, -314.83, -63.91, -35.76]","[0.625, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.7, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/45 act20 sl30 t60m,-9.17,-180.28,-36.67,128,0.5,"[87.64, -180.28, -16.76, 72.73]","[0.5, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.7, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/45 act20 sl30 t90m,-16.61,-223.08,-66.42,128,0.5,"[90.23, -223.08, -16.76, 83.19]","[0.5, 0.0, 0.531, 0.594]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.2, ""sl_mult"": 0.7, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/45 act25 sl50 t30m,-94.55,-375.19,-378.21,128,0.25,"[60.92, -375.19, -28.17, -35.76]","[0.625, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/45 act25 sl50 t60m,-25.48,-240.64,-101.94,128,0.75,"[55.79, -240.64, 2.69, 80.23]","[0.5, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/45 act25 sl50 t90m,-27.7,-253.15,-110.78,128,0.5,"[48.01, -253.15, -11.17, 105.52]","[0.5, 0.0, 0.406, 0.625]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/45 act25 sl40 t30m,-86.63,-345.01,-346.53,128,0.25,"[62.42, -345.01, -28.17, -35.76]","[0.625, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/45 act25 sl40 t60m,-16.23,-210.46,-64.9,128,0.75,"[57.46, -210.46, 7.86, 80.23]","[0.5, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/45 act25 sl40 t90m,-17.15,-222.97,-68.57,128,0.5,"[54.87, -222.97, -6.0, 105.52]","[0.5, 0.0, 0.406, 0.625]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/45 act25 sl30 t30m,-79.83,-314.83,-319.35,128,0.25,"[92.42, -314.83, -61.17, -35.76]","[0.625, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/45 act25 sl30 t60m,-9.97,-180.28,-39.87,128,0.5,"[87.64, -180.28, -19.96, 72.73]","[0.5, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/45 act25 sl30 t90m,-20.87,-223.08,-83.48,128,0.5,"[90.23, -223.08, -33.82, 83.19]","[0.5, 0.0, 0.406, 0.594]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.45]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/55 act15 sl50 t30m,-82.71,-332.41,-330.86,128,0.25,"[60.92, -332.41, -23.6, -35.76]","[0.625, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/55 act15 sl50 t60m,-27.28,-248.69,-109.13,128,0.75,"[55.79, -248.69, 3.55, 80.23]","[0.5, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/55 act15 sl50 t90m,-26.03,-261.2,-104.11,128,0.75,"[48.01, -261.2, 3.55, 105.52]","[0.5, 0.0, 0.531, 0.625]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/55 act15 sl40 t30m,-74.79,-302.23,-299.19,128,0.25,"[62.42, -302.23, -23.6, -35.76]","[0.625, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.6, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/55 act15 sl40 t60m,-18.02,-218.51,-72.09,128,0.75,"[57.46, -218.51, 8.73, 80.23]","[0.5, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.6, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/55 act15 sl40 t90m,-15.48,-231.02,-61.9,128,0.75,"[54.87, -231.02, 8.73, 105.52]","[0.5, 0.0, 0.531, 0.625]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.6, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/55 act15 sl30 t30m,-68.0,-272.05,-272.01,128,0.25,"[92.42, -272.05, -56.6, -35.76]","[0.625, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.7, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/55 act15 sl30 t60m,-11.76,-188.33,-47.06,128,0.5,"[87.64, -188.33, -19.09, 72.73]","[0.5, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.7, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/55 act15 sl30 t90m,-19.2,-231.13,-76.81,128,0.5,"[90.23, -231.13, -19.09, 83.19]","[0.5, 0.0, 0.531, 0.594]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.15, ""sl_mult"": 0.7, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/55 act20 sl50 t30m,-95.23,-375.19,-380.95,128,0.25,"[60.92, -375.19, -30.91, -35.76]","[0.625, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.5, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/55 act20 sl50 t60m,-24.68,-240.64,-98.74,128,0.75,"[55.79, -240.64, 5.88, 80.23]","[0.5, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.5, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/55 act20 sl50 t90m,-23.44,-253.15,-93.72,128,0.75,"[48.01, -253.15, 5.88, 105.52]","[0.5, 0.0, 0.531, 0.625]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.5, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/55 act20 sl40 t30m,-87.31,-345.01,-349.27,128,0.25,"[62.42, -345.01, -30.91, -35.76]","[0.625, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.6, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/55 act20 sl40 t60m,-15.43,-210.46,-61.7,128,0.75,"[57.46, -210.46, 11.06, 80.23]","[0.5, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.6, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/55 act20 sl40 t90m,-12.88,-222.97,-51.51,128,0.75,"[54.87, -222.97, 11.06, 105.52]","[0.5, 0.0, 0.531, 0.625]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.6, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/55 act20 sl30 t30m,-80.52,-314.83,-322.09,128,0.25,"[92.42, -314.83, -63.91, -35.76]","[0.625, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.7, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/55 act20 sl30 t60m,-9.17,-180.28,-36.67,128,0.5,"[87.64, -180.28, -16.76, 72.73]","[0.5, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.7, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/55 act20 sl30 t90m,-16.61,-223.08,-66.42,128,0.5,"[90.23, -223.08, -16.76, 83.19]","[0.5, 0.0, 0.531, 0.594]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.2, ""sl_mult"": 0.7, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/55 act25 sl50 t30m,-94.55,-375.19,-378.21,128,0.25,"[60.92, -375.19, -28.17, -35.76]","[0.625, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/55 act25 sl50 t60m,-25.48,-240.64,-101.94,128,0.75,"[55.79, -240.64, 2.69, 80.23]","[0.5, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/55 act25 sl50 t90m,-27.7,-253.15,-110.78,128,0.5,"[48.01, -253.15, -11.17, 105.52]","[0.5, 0.0, 0.406, 0.625]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.5, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/55 act25 sl40 t30m,-86.63,-345.01,-346.53,128,0.25,"[62.42, -345.01, -28.17, -35.76]","[0.625, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/55 act25 sl40 t60m,-16.23,-210.46,-64.9,128,0.75,"[57.46, -210.46, 7.86, 80.23]","[0.5, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/55 act25 sl40 t90m,-17.15,-222.97,-68.57,128,0.5,"[54.87, -222.97, -6.0, 105.52]","[0.5, 0.0, 0.406, 0.625]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.6, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/30/55 act25 sl30 t30m,-79.83,-314.83,-319.35,128,0.25,"[92.42, -314.83, -61.17, -35.76]","[0.625, 0.0, 0.469, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/30/55 act25 sl30 t60m,-9.97,-180.28,-39.87,128,0.5,"[87.64, -180.28, -19.96, 72.73]","[0.5, 0.0, 0.406, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 60}"
PEAK_TRAIL_V2,tiers15/18/30/55 act25 sl30 t90m,-20.87,-223.08,-83.48,128,0.5,"[90.23, -223.08, -33.82, 83.19]","[0.5, 0.0, 0.406, 0.594]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.3], [6.0, 0.55]], ""trail_act"": 0.25, ""sl_mult"": 0.7, ""timeout_min"": 90}"
PEAK_TRAIL_V2,tiers15/18/40/45 act15 sl50 t30m,-82.71,-332.41,-330.86,128,0.25,"[60.92, -332.41, -23.6, -35.76]","[0.625, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 30}"
PEAK_TRAIL_V2,tiers15/18/40/45 act15 sl50 t60m,-27.28,-248.69,-109.13,128,0.75,"[55.79, -248.69, 3.55, 80.23]","[0.5, 0.0, 0.531, 0.562]","{""tiers"": [[1.3, 0.15], [1.8, 0.18], [3.0, 0.4], [6.0, 0.45]], ""trail_act"": 0.15, ""sl_mult"": 0.5, ""timeout_min"": 60}"
