strategy,type,mode,filter,horizon,trail_n,sl_n,tp_n,tmo_n,early_exit_n,avg_peak,avg_peak_drop,n_trades,wr_pct,avg_pnl_pct,median_pnl_pct,sharpe,kelly,final_bankroll,max_dd_pct,total_pnl_usd
DTRAIL20_ACT15_SL70,DTRAIL,LAZY_MED,ALL,360,37,17,0,29,1,43.2,38.0,83,37.34939759036144,-6.731807228915662,-9.610000000000001,-0.4542963639034772,-0.1473219939545125,195.80805973103747,69.1216328981018,-304.1919402689625
DTRAIL20_ACT20_SL70,DTRAIL,LAZY_MED,ALL,180,37,17,0,29,1,43.2,38.0,83,37.34939759036144,-6.731807228915662,-9.610000000000001,-0.4542963639034772,-0.1473219939545125,195.80805973103747,69.1216328981018,-304.1919402689625
DTRAIL20_ACT20_SL70,DTRAIL,LAZY_MED,ALL,240,37,17,0,29,1,43.2,38.0,83,37.34939759036144,-6.731807228915662,-9.610000000000001,-0.4542963639034772,-0.1473219939545125,195.80805973103747,69.1216328981018,-304.1919402689625
DTRAIL20_ACT20_SL70,DTRAIL,LAZY_MED,ALL,360,37,17,0,29,1,43.2,38.0,83,37.34939759036144,-6.731807228915662,-9.610000000000001,-0.4542963639034772,-0.1473219939545125,195.80805973103747,69.1216328981018,-304.1919402689625
DTRAIL20_ACT5_SL70,DTRAIL,FAST_30,ALL,120,40,17,0,26,3,41.1,36.7,83,40.963855421686745,-6.942650602409637,-5.4,-0.4945073028619392,-0.18678545636552146,195.78931425418577,71.04723229543043,-304.2106857458142
DTRAIL20_ACT10_SL70,DTRAIL,FAST_30,ALL,120,40,17,0,26,3,41.1,36.7,83,40.963855421686745,-6.942650602409637,-5.4,-0.4945073028619392,-0.18678545636552146,195.78931425418577,71.04723229543043,-304.2106857458142
DTRAIL20_ACT15_SL70,DTRAIL,FAST_30,ALL,120,40,17,0,26,3,41.1,36.7,83,40.963855421686745,-6.942650602409637,-5.4,-0.4945073028619392,-0.18678545636552146,195.78931425418577,71.04723229543043,-304.2106857458142
DTRAIL20_ACT20_SL70,DTRAIL,FAST_30,ALL,120,40,17,0,26,3,41.1,36.7,83,40.963855421686745,-6.942650602409637,-5.4,-0.4945073028619392,-0.18678545636552146,195.78931425418577,71.04723229543043,-304.2106857458142
TP150_SL40,FIXED,LAZY_FAST,ALL,120,0,41,4,38,3,44.8,36.8,83,27.710843373493976,-7.28710843373494,-34.04,-0.5751708372340484,-0.12307496987509448,195.6274353934545,66.95095937998545,-304.3725646065455
TRAIL15_TP70_SL70,TRAIL,FAST_15,ALL,120,40,15,9,19,11,29.9,31.3,83,43.373493975903614,-7.8118072289156615,-1.4000000000000001,-0.784687796061121,-0.30229502336984165,195.5814873008382,65.0815092189593,-304.4185126991618
TRAIL15_TP100_SL60,TRAIL,LAZY_FAST,ALL,240,46,18,3,16,3,36.6,33.1,83,42.168674698795186,-7.961566265060241,-1.8499999999999999,-0.8557314027133284,-0.3317240295196642,195.48961344981092,64.3178708180554,-304.5103865501891
TRAIL15_TP100_SL60,TRAIL,LAZY_FAST,ALL,360,46,18,3,16,3,36.6,33.1,83,42.168674698795186,-7.961566265060241,-1.8499999999999999,-0.8557314027133284,-0.3317240295196642,195.48961344981092,64.3178708180554,-304.5103865501891
DTRAIL15_ACT5_SL70,DTRAIL,CURRENT,ALL,120,48,15,0,20,10,33.9,33.0,83,43.373493975903614,-7.601084337349398,-1.31,-0.675841895437148,-0.2860717127820878,195.33151352692295,66.88636243743224,-304.66848647307705
DTRAIL15_ACT10_SL70,DTRAIL,CURRENT,ALL,120,48,15,0,20,10,33.9,33.0,83,43.373493975903614,-7.601084337349398,-1.31,-0.675841895437148,-0.2860717127820878,195.33151352692295,66.88636243743224,-304.66848647307705
DTRAIL15_ACT15_SL70,DTRAIL,CURRENT,ALL,120,48,15,0,20,10,33.9,33.0,83,43.373493975903614,-7.601084337349398,-1.31,-0.675841895437148,-0.2860717127820878,195.33151352692295,66.88636243743224,-304.66848647307705
TP50_SL40,FIXED,LAZY_FAST,ALL,240,0,38,22,23,4,39.5,33.8,83,34.93975903614458,-7.954096385542169,-34.11,-0.843351806412871,-0.1971443914197879,195.21297326031402,63.35875765508913,-304.787026739686
TP50_SL40,FIXED,LAZY_FAST,ALL,360,0,38,22,23,4,39.5,33.8,83,34.93975903614458,-7.954096385542169,-34.11,-0.843351806412871,-0.1971443914197879,195.21297326031402,63.35875765508913,-304.787026739686
TRAIL15_TP100_SL60,TRAIL,FAST_30,ALL,120,44,19,3,17,9,32.2,31.9,83,42.168674698795186,-7.97855421686747,-1.8499999999999999,-0.8590741156355386,-0.3350644304076713,195.1737400948606,63.66234101660437,-304.8262599051394
DTRAIL8_ACT30_SL70,DTRAIL,FAST_30,ALL,180,39,20,0,24,6,36.5,34.9,83,48.19277108433735,-7.200361445783132,-1.48,-0.5593080611897088,-0.20781913270990138,195.15719049283592,68.98120148169589,-304.8428095071641
DTRAIL8_ACT30_SL70,DTRAIL,FAST_30,ALL,240,39,20,0,24,6,36.5,34.9,83,48.19277108433735,-7.200361445783132,-1.48,-0.5593080611897088,-0.20781913270990138,195.15719049283592,68.98120148169589,-304.8428095071641
DTRAIL8_ACT30_SL70,DTRAIL,FAST_30,ALL,360,39,20,0,24,6,36.5,34.9,83,48.19277108433735,-7.200361445783132,-1.48,-0.5593080611897088,-0.20781913270990138,195.15719049283592,68.98120148169589,-304.8428095071641
BE30_TP50_SL60,BE,LAZY_SLOW,ALL,240,0,40,17,26,0,43.6,36.2,83,30.120481927710845,-7.687108433734939,-1.05,-0.7151547374329572,-0.17395426232247135,194.760889604261,65.46903021105625,-305.239110395739
BE30_TP50_SL60,BE,LAZY_SLOW,ALL,360,0,40,17,26,0,43.6,36.2,83,30.120481927710845,-7.687108433734939,-1.05,-0.7151547374329572,-0.17395426232247135,194.760889604261,65.46903021105625,-305.239110395739
TP80_SL50,FIXED,FAST_30,ALL,120,0,34,16,33,4,43.2,36.8,83,32.53012048192771,-7.411325301204817,-22.09,-0.6134466723944257,-0.1373004419646433,194.73852539980925,61.72170282637022,-305.26147460019075
TRAIL20_TP100_SL70,TRAIL,FAST_15,ALL,120,37,17,5,24,5,35.8,34.6,83,45.78313253012048,-7.599879518072289,-1.58,-0.680308091165116,-0.2572054485017608,194.6824138366179,63.3251615138028,-305.3175861633821
BE30_TP100_SL50,BE,FAST_30,ALL,120,0,53,5,25,2,41.2,35.4,83,20.481927710843372,-7.9168674698795165,-1.0,-0.8044483306417617,-0.1634742885106728,194.67227516209684,61.91914990569708,-305.32772483790313
TP150_SL40,FIXED,CURRENT,ALL,120,0,41,4,38,5,41.5,36.0,83,27.710843373493976,-7.330602409638553,-34.04,-0.578177542579855,-0.12350754537786635,194.67190121332953,66.91222389735346,-305.32809878667047
TRAIL20_TP100_SL60,TRAIL,LAZY_MED,ALL,120,35,20,4,24,3,39.7,35.6,83,37.34939759036144,-7.696265060240963,-7.88,-0.708158644459308,-0.21474726990771376,194.49193941987437,63.80525822377307,-305.50806058012563
DTRAIL15_ACT30_SL70,DTRAIL,LAZY_SLOW,ALL,120,32,17,0,34,0,43.7,38.1,83,42.168674698795186,-6.700722891566264,-9.93,-0.44373071940088565,-0.15580177854274235,194.42178935049378,73.45084349674799,-305.5782106495062
TP60_SL50,FIXED,LAZY_MED,ALL,240,0,31,19,33,5,40.7,35.9,83,36.144578313253014,-7.652409638554215,-22.58,-0.6915991426116422,-0.16700538988871733,194.33948271158275,63.10918633743782,-305.6605172884173
TP60_SL50,FIXED,LAZY_MED,ALL,360,0,31,19,33,5,40.7,35.9,83,36.144578313253014,-7.652409638554215,-22.58,-0.6915991426116422,-0.16700538988871733,194.33948271158275,63.10918633743782,-305.6605172884173
BE20_TP70_SL70,BE,LAZY_FAST,ALL,240,0,48,12,23,4,37.8,34.2,83,21.686746987951807,-7.789397590361445,-0.8,-0.7503998894411636,-0.15721511569077742,194.2999888684827,62.39168042495595,-305.7000111315173
BE20_TP70_SL70,BE,LAZY_FAST,ALL,360,0,48,12,23,4,37.8,34.2,83,21.686746987951807,-7.789397590361445,-0.8,-0.7503998894411636,-0.15721511569077742,194.2999888684827,62.39168042495595,-305.7000111315173
TRAIL5_TP70_SL70,TRAIL,LAZY_STD,ALL,240,59,12,6,6,21,33.5,30.7,83,40.963855421686745,-7.990963855421686,-5.0200000000000005,-0.8504577796810164,-0.3000406076998161,194.2276771004106,68.00172769045756,-305.7723228995894
TRAIL5_TP70_SL70,TRAIL,LAZY_STD,ALL,360,59,12,6,6,21,33.5,30.7,83,40.963855421686745,-7.990963855421686,-5.0200000000000005,-0.8504577796810164,-0.3000406076998161,194.2276771004106,68.00172769045756,-305.7723228995894
TP40_SL70,FIXED,CURRENT,ALL,240,0,21,35,27,14,30.2,31.9,83,48.19277108433735,-7.546265060240964,-1.48,-0.6630749664843686,-0.21269516859124593,194.14289582260847,70.51812992971888,-305.85710417739153
TP40_SL70,FIXED,CURRENT,ALL,360,0,21,35,27,14,30.2,31.9,83,48.19277108433735,-7.546265060240964,-1.48,-0.6630749664843686,-0.21269516859124593,194.14289582260847,70.51812992971888,-305.85710417739153
BE15_TP100_SL70,BE,FAST_15,ALL,240,0,58,4,21,10,33.0,32.4,83,15.66265060240964,-7.906385542168675,-0.67,-0.7961787827510268,-0.1528735640422893,194.0904676940208,64.67020161821787,-305.9095323059792
BE15_TP100_SL70,BE,FAST_30,ALL,240,0,58,4,21,10,36.5,33.1,83,15.66265060240964,-7.906385542168675,-0.67,-0.7961787827510268,-0.1528735640422893,194.0904676940208,64.67020161821787,-305.9095323059792
BE15_TP100_SL70,BE,FAST_15,ALL,360,0,58,4,21,10,33.0,32.4,83,15.66265060240964,-7.906385542168675,-0.67,-0.7961787827510268,-0.1528735640422893,194.0904676940208,64.67020161821787,-305.9095323059792
BE15_TP100_SL70,BE,FAST_30,ALL,360,0,58,4,21,10,36.5,33.1,83,15.66265060240964,-7.906385542168675,-0.67,-0.7961787827510268,-0.1528735640422893,194.0904676940208,64.67020161821787,-305.9095323059792
TP50_SL50,FIXED,LAZY_MED,ALL,120,0,31,21,31,5,39.0,34.5,83,36.144578313253014,-7.837590361445781,-12.86,-0.7649680111533287,-0.18924977933659587,194.08952793244234,61.18209441351152,-305.91047206755763
TP80_SL50,FIXED,FAST_15,ALL,120,0,34,16,33,4,39.2,35.9,83,32.53012048192771,-7.446626506024094,-21.66,-0.6160349989737023,-0.13774083241143703,193.9738817446217,61.87200311751758,-306.02611825537826
BE30_TP100_SL50,BE,FAST_15,ALL,120,0,53,5,25,2,37.8,34.7,83,20.481927710843372,-7.952168674698794,-1.0,-0.8073855788683295,-0.16375370052677551,193.90789163943228,62.068674918012825,-306.09210836056775
TP50_SL50,FIXED,FAST_30,ALL,240,0,32,25,26,8,38.3,34.0,83,38.55421686746988,-7.792048192771084,-11.61,-0.7426047330302238,-0.18811007081595632,193.87270497420172,69.17508968595773,-306.1272950257983
TP50_SL50,FIXED,FAST_30,ALL,360,0,32,25,26,8,38.3,34.0,83,38.55421686746988,-7.792048192771084,-11.61,-0.7426047330302238,-0.18811007081595632,193.87270497420172,69.17508968595773,-306.1272950257983
TRAIL15_TP150_SL70,TRAIL,LAZY_FAST,ALL,240,46,15,3,19,3,36.6,34.0,83,42.168674698795186,-7.655783132530121,-1.8499999999999999,-0.6807908300038215,-0.2707766096774904,193.8599786747812,68.58700440724316,-306.1400213252188
TRAIL15_TP150_SL70,TRAIL,LAZY_FAST,ALL,360,46,15,3,19,3,36.6,34.0,83,42.168674698795186,-7.655783132530121,-1.8499999999999999,-0.6807908300038215,-0.2707766096774904,193.8599786747812,68.58700440724316,-306.1400213252188
TRAIL15_TP100_SL60,TRAIL,LAZY_SLOW,ALL,120,40,17,3,23,0,39.9,34.4,83,38.55421686746988,-7.85855421686747,-5.96,-0.7673394652975015,-0.254075467729307,193.73216485678407,65.60738565889199,-306.26783514321596
TRAIL5_TP70_SL70,TRAIL,LAZY_STD,ALL,120,59,12,6,6,21,33.5,30.8,83,40.963855421686745,-8.020602409638554,-5.0200000000000005,-0.8518104413119325,-0.301153460914956,193.5283874005078,68.11693301327662,-306.47161259949223
TP40_SL70,FIXED,FAST_30,ALL,60,0,14,28,41,11,30.8,31.2,83,44.57831325301205,-7.812409638554217,-5.489999999999999,-0.7530451859037589,-0.23698229688584227,193.49342545884502,71.41312980696453,-306.506574541155
DTRAIL15_ACT20_SL60,DTRAIL,FAST_30,ALL,180,45,19,0,19,9,35.0,33.4,83,44.57831325301205,-7.772771084337348,-1.8499999999999999,-0.7093754200309006,-0.2981469314954198,193.35760035728646,63.64673146906894,-306.64239964271354
DTRAIL15_ACT20_SL60,DTRAIL,FAST_30,ALL,240,45,19,0,19,9,35.0,33.4,83,44.57831325301205,-7.772771084337348,-1.8499999999999999,-0.7093754200309006,-0.2981469314954198,193.35760035728646,63.64673146906894,-306.64239964271354
DTRAIL15_ACT20_SL60,DTRAIL,FAST_30,ALL,360,45,19,0,19,9,35.0,33.4,83,44.57831325301205,-7.772771084337348,-1.8499999999999999,-0.7093754200309006,-0.2981469314954198,193.35760035728646,63.64673146906894,-306.64239964271354
TRAIL20_TP100_SL60,TRAIL,FAST_30,ALL,120,36,21,5,21,4,39.2,35.0,83,40.963855421686745,-7.844578313253011,-5.4,-0.7532347347431319,-0.2613296583911606,193.3555714567198,63.32020346174257,-306.64442854328024
BE30_TP70_SL70,BE,LAZY_MED,ALL,120,0,41,12,30,3,40.2,36.4,83,26.506024096385545,-7.5383132530120465,-1.0,-0.643450846063909,-0.14272070943130016,193.27063656032112,62.24390091916414,-306.7293634396789
TP150_SL40,FIXED,LAZY_XSLOW,ALL,120,0,33,2,48,0,46.8,37.7,83,30.120481927710845,-6.93855421686747,-34.04,-0.4765626100261104,-0.11451346749165675,193.22501913503376,66.25897179590156,-306.7749808649662
TRAIL15_TP150_SL60,TRAIL,LAZY_STD,ALL,120,42,19,3,19,8,38.5,34.5,83,38.55421686746988,-7.6813253012048195,-9.67,-0.6773513652323792,-0.23124550509295272,193.21521818396047,69.25629137159932,-306.7847818160395
TP80_SL50,FIXED,LAZY_FAST,ALL,240,0,35,14,34,3,43.7,37.0,83,32.53012048192771,-7.39168674698795,-29.29,-0.5928510493153156,-0.12982127363295282,193.19446774546083,62.077217416454744,-306.8055322545392
TP80_SL50,FIXED,LAZY_FAST,ALL,360,0,35,14,34,3,43.7,37.0,83,32.53012048192771,-7.39168674698795,-29.29,-0.5928510493153156,-0.12982127363295282,193.19446774546083,62.077217416454744,-306.8055322545392
BE20_TP50_SL70,BE,LAZY_FAST,ALL,120,0,44,15,24,4,36.2,32.9,83,25.301204819277107,-8.013734939759036,-0.8,-0.8444658578688129,-0.2063901123817311,193.18367745387852,64.47388089569873,-306.81632254612146
TRAIL15_TP70_SL70,TRAIL,CURRENT,ALL,120,40,15,9,19,11,29.9,31.5,83,43.373493975903614,-7.933012048192771,-1.31,-0.7972647737058635,-0.3074182001258781,193.0945668987289,65.52551600269267,-306.9054331012711
DTRAIL15_ACT30_SL70,DTRAIL,LAZY_STD,ALL,120,34,18,0,31,1,43.9,38.3,83,45.78313253012048,-6.718192771084337,-5.96,-0.44057102651904145,-0.16585328359159918,193.09127233294254,73.67660024625393,-306.90872766705746
DTRAIL15_ACT30_SL70,DTRAIL,LAZY_MED,ALL,180,35,19,0,29,1,43.6,38.5,83,39.75903614457831,-6.759397590361446,-9.71,-0.44631203994600455,-0.14865818531408254,193.08906914379784,67.93006006884333,-306.9109308562022
DTRAIL15_ACT30_SL70,DTRAIL,LAZY_MED,ALL,240,35,19,0,29,1,43.6,38.5,83,39.75903614457831,-6.759397590361446,-9.71,-0.44631203994600455,-0.14865818531408254,193.08906914379784,67.93006006884333,-306.9109308562022
DTRAIL15_ACT30_SL70,DTRAIL,LAZY_MED,ALL,360,35,19,0,29,1,43.6,38.5,83,39.75903614457831,-6.759397590361446,-9.71,-0.44631203994600455,-0.14865818531408254,193.08906914379784,67.93006006884333,-306.9109308562022
TP80_SL70,FIXED,LAZY_MED,ALL,60,0,16,13,54,3,40.2,36.2,83,33.734939759036145,-7.152048192771083,-14.000000000000002,-0.5374378852247585,-0.125135816210252,193.0600913823252,63.892022481557575,-306.9399086176748
BE15_TP100_SL70,BE,CURRENT,ALL,240,0,58,5,20,10,33.0,32.4,83,15.66265060240964,-7.96578313253012,-0.67,-0.8054266707029856,-0.15515976794308078,193.01790616525463,64.86543728853995,-306.98209383474534
BE15_TP100_SL70,BE,CURRENT,ALL,360,0,58,5,20,10,33.0,32.4,83,15.66265060240964,-7.96578313253012,-0.67,-0.8054266707029856,-0.15515976794308078,193.01790616525463,64.86543728853995,-306.98209383474534
DTRAIL20_ACT30_SL60,DTRAIL,FAST_30,ALL,180,38,23,0,22,2,41.7,36.9,83,42.168674698795186,-7.178192771084337,-5.82,-0.5230316235148723,-0.20119542170218452,193.01465794854184,68.3742634287633,-306.98534205145813
DTRAIL20_ACT30_SL60,DTRAIL,FAST_30,ALL,240,38,23,0,22,2,41.7,36.9,83,42.168674698795186,-7.178192771084337,-5.82,-0.5230316235148723,-0.20119542170218452,193.01465794854184,68.3742634287633,-306.98534205145813
DTRAIL20_ACT30_SL60,DTRAIL,FAST_30,ALL,360,38,23,0,22,2,41.7,36.9,83,42.168674698795186,-7.178192771084337,-5.82,-0.5230316235148723,-0.20119542170218452,193.01465794854184,68.3742634287633,-306.98534205145813
TRAIL10_TP50_SL70,TRAIL,LAZY_MED,ALL,240,49,11,11,12,15,33.1,31.6,83,42.168674698795186,-8.167710843373493,-6.52,-0.9321764559779596,-0.3452743275778395,192.9555614722957,66.12628737896688,-307.0444385277043
TRAIL10_TP50_SL70,TRAIL,LAZY_MED,ALL,360,49,11,11,12,15,33.1,31.6,83,42.168674698795186,-8.167710843373493,-6.52,-0.9321764559779596,-0.3452743275778395,192.9555614722957,66.12628737896688,-307.0444385277043
TRAIL20_TP50_SL60,TRAIL,LAZY_FAST,ALL,120,27,20,16,20,2,37.5,33.6,83,40.963855421686745,-8.056746987951808,-6.52,-0.8556838988663383,-0.27809244143869893,192.78516155434835,64.83384946271886,-307.21483844565165
BE30_TP50_SL60,BE,LAZY_FAST,ALL,120,0,43,18,22,2,38.1,34.0,83,28.915662650602407,-8.00024096385542,-1.0,-0.8230241604313625,-0.19907493404030113,192.68308288909935,64.56593930542415,-307.31691711090065
TP50_SL70,FIXED,FAST_30,ALL,60,0,16,25,42,8,36.8,33.4,83,42.168674698795186,-7.662048192771084,-8.649999999999999,-0.6764583946493468,-0.195370702044242,192.27196485680506,73.002211244267,-307.7280351431949
TRAIL20_TP70_SL70,TRAIL,LAZY_SLOW,ALL,120,28,15,9,31,0,44.2,37.2,83,38.55421686746988,-7.474096385542168,-9.610000000000001,-0.6119950243517123,-0.1770339412855383,192.1819071896975,66.35439065251875,-307.81809281030246
TRAIL15_TP50_SL60,TRAIL,LAZY_FAST,ALL,120,38,18,11,16,4,35.2,32.0,83,42.168674698795186,-8.265060240963855,-1.8499999999999999,-0.9783482182572589,-0.3769131955253291,192.18030052061036,65.89558936732875,-307.81969947938967
TRAIL10_TP100_SL70,TRAIL,LAZY_STD,ALL,240,51,12,4,16,14,37.2,33.5,83,39.75903614457831,-7.8755421686746985,-7.140000000000001,-0.7470775585274867,-0.25495942666038657,192.16281906723262,69.33523235572521,-307.8371809327674
TRAIL10_TP100_SL70,TRAIL,LAZY_STD,ALL,360,51,12,4,16,14,37.2,33.5,83,39.75903614457831,-7.8755421686746985,-7.140000000000001,-0.7470775585274867,-0.25495942666038657,192.16281906723262,69.33523235572521,-307.8371809327674
TRAIL15_TP70_SL50,TRAIL,LAZY_STD,ALL,240,41,19,8,15,9,37.8,33.2,83,37.34939759036144,-8.231927710843372,-9.76,-0.9337533690177857,-0.291362401137346,191.8549081242241,64.61611071650336,-308.1450918757759
TRAIL15_TP70_SL50,TRAIL,LAZY_STD,ALL,360,41,19,8,15,9,37.8,33.2,83,37.34939759036144,-8.231927710843372,-9.76,-0.9337533690177857,-0.291362401137346,191.8549081242241,64.61611071650336,-308.1450918757759
TRAIL15_TP50_SL70,TRAIL,LAZY_XSLOW,ALL,240,36,10,8,29,0,40.0,35.6,83,38.55421686746988,-7.3503614457831326,-9.71,-0.5635112010870563,-0.18530517620856857,191.83558807209948,65.88186439979543,-308.1644119279005
TRAIL15_TP50_SL70,TRAIL,LAZY_XSLOW,ALL,360,36,10,8,29,0,40.0,35.6,83,38.55421686746988,-7.3503614457831326,-9.71,-0.5635112010870563,-0.18530517620856857,191.83558807209948,65.88186439979543,-308.1644119279005
TRAIL15_TP150_SL60,TRAIL,FAST_30,ALL,120,46,19,1,17,9,32.2,31.9,83,42.168674698795186,-8.136987951807228,-1.8499999999999999,-0.8607240615548103,-0.34719614067715865,191.42054038629524,64.89542567169413,-308.5794596137048
TRAIL10_TP50_SL70,TRAIL,LAZY_STD,ALL,120,45,12,11,15,18,35.5,31.9,83,42.168674698795186,-8.162168674698796,-5.54,-0.8851367663558013,-0.31118701511345914,191.28120622920073,70.40570339992107,-308.71879377079927
BE30_TP50_SL70,BE,FAST_30,ALL,120,0,37,22,24,8,37.1,34.1,83,32.53012048192771,-7.809036144578313,-1.0,-0.71551156896009,-0.18410140571015693,191.12396181605234,70.04795653195708,-308.8760381839477
TRAIL10_TP70_SL60,TRAIL,LAZY_STD,ALL,240,50,15,7,11,15,36.4,32.6,83,39.75903614457831,-8.208433734939758,-7.140000000000001,-0.8998979671609173,-0.30188491262915224,191.02414486353427,66.78244362514567,-308.9758551364657
TRAIL10_TP70_SL60,TRAIL,LAZY_STD,ALL,360,50,15,7,11,15,36.4,32.6,83,39.75903614457831,-8.208433734939758,-7.140000000000001,-0.8998979671609173,-0.30188491262915224,191.02414486353427,66.78244362514567,-308.9758551364657
DTRAIL15_ACT5_SL60,DTRAIL,FAST_30,ALL,180,47,19,0,17,9,34.0,32.9,83,42.168674698795186,-7.958313253012047,-1.9300000000000002,-0.7420839721691853,-0.3094968375468584,190.63524682941625,65.28446093367641,-309.36475317058375
DTRAIL15_ACT5_SL60,DTRAIL,FAST_30,ALL,240,47,19,0,17,9,34.0,32.9,83,42.168674698795186,-7.958313253012047,-1.9300000000000002,-0.7420839721691853,-0.3094968375468584,190.63524682941625,65.28446093367641,-309.36475317058375
DTRAIL15_ACT5_SL60,DTRAIL,FAST_30,ALL,360,47,19,0,17,9,34.0,32.9,83,42.168674698795186,-7.958313253012047,-1.9300000000000002,-0.7420839721691853,-0.3094968375468584,190.63524682941625,65.28446093367641,-309.36475317058375
DTRAIL15_ACT10_SL60,DTRAIL,FAST_30,ALL,180,47,19,0,17,9,34.0,32.9,83,42.168674698795186,-7.958313253012047,-1.9300000000000002,-0.7420839721691853,-0.3094968375468584,190.63524682941625,65.28446093367641,-309.36475317058375
DTRAIL15_ACT10_SL60,DTRAIL,FAST_30,ALL,240,47,19,0,17,9,34.0,32.9,83,42.168674698795186,-7.958313253012047,-1.9300000000000002,-0.7420839721691853,-0.3094968375468584,190.63524682941625,65.28446093367641,-309.36475317058375
DTRAIL15_ACT10_SL60,DTRAIL,FAST_30,ALL,360,47,19,0,17,9,34.0,32.9,83,42.168674698795186,-7.958313253012047,-1.9300000000000002,-0.7420839721691853,-0.3094968375468584,190.63524682941625,65.28446093367641,-309.36475317058375
DTRAIL15_ACT15_SL60,DTRAIL,FAST_30,ALL,180,47,19,0,17,9,34.0,32.9,83,42.168674698795186,-7.958313253012047,-1.9300000000000002,-0.7420839721691853,-0.3094968375468584,190.63524682941625,65.28446093367641,-309.36475317058375
DTRAIL15_ACT15_SL60,DTRAIL,FAST_30,ALL,240,47,19,0,17,9,34.0,32.9,83,42.168674698795186,-7.958313253012047,-1.9300000000000002,-0.7420839721691853,-0.3094968375468584,190.63524682941625,65.28446093367641,-309.36475317058375
DTRAIL15_ACT15_SL60,DTRAIL,FAST_30,ALL,360,47,19,0,17,9,34.0,32.9,83,42.168674698795186,-7.958313253012047,-1.9300000000000002,-0.7420839721691853,-0.3094968375468584,190.63524682941625,65.28446093367641,-309.36475317058375
TRAIL20_TP70_SL60,TRAIL,FAST_30,ALL,240,31,21,13,18,5,38.3,34.8,83,40.963855421686745,-7.946746987951807,-5.82,-0.7543711966934379,-0.24504307702595762,190.57339497187695,61.92859480083441,-309.42660502812305
TRAIL20_TP70_SL60,TRAIL,FAST_30,ALL,360,31,21,13,18,5,38.3,34.8,83,40.963855421686745,-7.946746987951807,-5.82,-0.7543711966934379,-0.24504307702595762,190.57339497187695,61.92859480083441,-309.42660502812305
TP100_SL30,FIXED,FAST_15,ALL,240,0,55,6,22,7,38.4,34.0,83,22.89156626506024,-8.081807228915663,-30.209999999999997,-0.7965150024440272,-0.1413566702716564,190.520931101013,64.21493928531874,-309.479068898987
TP100_SL30,FIXED,FAST_15,ALL,360,0,55,6,22,7,38.4,34.0,83,22.89156626506024,-8.081807228915663,-30.209999999999997,-0.7965150024440272,-0.1413566702716564,190.520931101013,64.21493928531874,-309.479068898987
BE20_TP50_SL70,BE,LAZY_SLOW,ALL,240,0,42,15,26,0,40.9,34.7,83,26.506024096385545,-8.035903614457832,-0.8,-0.7985466322288788,-0.19720228838924275,190.37064927449188,66.247416757254,-309.6293507255081
BE20_TP50_SL70,BE,LAZY_SLOW,ALL,360,0,42,15,26,0,40.9,34.7,83,26.506024096385545,-8.035903614457832,-0.8,-0.7985466322288788,-0.19720228838924275,190.37064927449188,66.247416757254,-309.6293507255081
TP80_SL40,FIXED,LAZY_STD,ALL,240,0,35,7,41,3,44.7,36.4,83,30.120481927710845,-7.791807228915662,-34.11,-0.6808209552886703,-0.14770974523449248,190.3455215115322,63.836980160578584,-309.6544784884678
TP80_SL40,FIXED,LAZY_STD,ALL,360,0,35,7,41,3,44.7,36.4,83,30.120481927710845,-7.791807228915662,-34.11,-0.6808209552886703,-0.14770974523449248,190.3455215115322,63.836980160578584,-309.6544784884678
DTRAIL20_ACT30_SL60,DTRAIL,LAZY_XSLOW,ALL,180,29,18,0,36,0,44.3,38.3,83,37.34939759036144,-6.936746987951807,-10.23,-0.4616125277622052,-0.14459038388581869,190.32284918039795,70.50913476685328,-309.67715081960205
DTRAIL20_ACT30_SL60,DTRAIL,LAZY_XSLOW,ALL,240,29,18,0,36,0,44.3,38.3,83,37.34939759036144,-6.936746987951807,-10.23,-0.4616125277622052,-0.14459038388581869,190.32284918039795,70.50913476685328,-309.67715081960205
DTRAIL20_ACT30_SL60,DTRAIL,LAZY_XSLOW,ALL,360,29,18,0,36,0,44.3,38.3,83,37.34939759036144,-6.936746987951807,-10.23,-0.4616125277622052,-0.14459038388581869,190.32284918039795,70.50913476685328,-309.67715081960205
TRAIL15_TP150_SL70,TRAIL,LAZY_SLOW,ALL,240,41,13,3,26,0,39.9,35.4,83,39.75903614457831,-7.6574698795180725,-4.75,-0.6391408805489829,-0.22390857990562946,190.26435332646184,68.46137955852541,-309.73564667353816
TRAIL15_TP150_SL70,TRAIL,LAZY_SLOW,ALL,360,41,13,3,26,0,39.9,35.4,83,39.75903614457831,-7.6574698795180725,-4.75,-0.6391408805489829,-0.22390857990562946,190.26435332646184,68.46137955852541,-309.73564667353816
