rank,name,whitelist,type,n_trades,wr_pct,avg_pnl_pct,median_pnl_pct,sharpe,max_dd_pct,kelly,final_bankroll,total_pnl_usd
17,DIP20_DIR_P1T5A10S50_P2T5A10S70_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
18,DIP20_DIR_P1T5A10S50_P2T5A15S60_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
19,DIP20_DIR_P1T5A10S50_P2T5A15S70_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
20,DIP20_DIR_P1T5A10S50_P2T10A10S60_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
21,DIP20_DIR_P1T5A10S50_P2T10A10S70_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
22,DIP20_DIR_P1T5A10S50_P2T10A15S60_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
23,DIP20_DIR_P1T5A10S50_P2T10A15S70_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
24,DIP20_DIR_P1T5A15S50_P2T5A10S60_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
25,DIP20_DIR_P1T5A15S50_P2T5A10S70_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
26,DIP20_DIR_P1T5A15S50_P2T5A15S60_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
27,DIP20_DIR_P1T5A15S50_P2T5A15S70_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
28,DIP20_DIR_P1T5A15S50_P2T10A10S60_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
29,DIP20_DIR_P1T5A15S50_P2T10A10S70_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
30,DIP20_DIR_P1T5A15S50_P2T10A15S60_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
31,DIP20_DIR_P1T5A15S50_P2T10A15S70_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
32,DIP20_DIR_P1T5A20S50_P2T5A10S60_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
33,DIP20_DIR_P1T5A20S50_P2T5A10S70_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
34,DIP20_DIR_P1T5A20S50_P2T5A15S60_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
35,DIP20_DIR_P1T5A20S50_P2T5A15S70_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
36,DIP20_DIR_P1T5A20S50_P2T10A10S60_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
37,DIP20_DIR_P1T5A20S50_P2T10A10S70_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
38,DIP20_DIR_P1T5A20S50_P2T10A15S60_360m,NO,DIP_BUY,94,20.212765957446805,44.215205736290606,-50.14999999999999,0.2663501644550993,15.479650058678626,0.11114563676358435,915.6229339211329,415.6229339211329
